username	score	note	summary
aaron_edwards_7560	20.0	'''Iste distinctio at; Sunt 	 Voluptas sapiente itaque iure'''	'''(Quaerat minus) 	 Veniam quibusdam corporis and Tenetur'''
chelsea_edwards_1228	47.0	'''Note: Totam nostrum	 then Exercitationem ab occaecati'''	'''Culpa illum minus	 Distinctio doloribus recusandae Molestiae in quasi'''
ms_potts_8978	42.0	'''Note: Quisquam distinctio accusamus ipsa	 then Enim sed repellat officiis nam'''	'''Ea recusandae quo dolore: Quis quisquam	 Explicabo recusandae quas sapiente'''
mrs_anderson_1559	86.0	'''Maiores veniam optio necessitatibus	 Fugit Suscipit dignissimos saepe beatae tempore'''	'''Quasi explicabo excepturi; Blanditiis voluptates 	 Magni suscipit veritatis quia'''
mr_fry_4238	98.0	'''Libero accusantium; Praesentium odit 	 Illo adipisci eum'''	'''Note: Et	 then Id doloremque mollitia ducimus debitis deleniti'''
fiona_scott_2243	13.0	'''(Libero deleniti sapiente corporis fugit) 	 Tenetur adipisci sit and Deserunt quibusdam totam'''	'''(Autem labore adipisci) 	 Ipsum maxime illo tempore and Magni tempora necessitatibus nobis'''
guy_nelson_9753	48.0	'''Note: Mollitia quidem	 then Praesentium labore ut'''	'''Voluptatem fuga	 Pariatur necessitatibus labore error Earum suscipit natus'''
joe_edwards_7719	23.0	'''(Dolore voluptates nobis) 	 Atque quas cupiditate and Ex vitae mollitia animi'''	'''(Quisquam qui dolorum earum iure) 	 Earum incidunt facilis quidem voluptates repudiandae minus and Esse consequatur voluptatum iste'''
guy_hewitt_9056	4.0	'''Note: Id molestias	 then Repellendus molestiae distinctio'''	'''Note: Blanditiis ratione molestias	 then Amet pariatur molestiae'''
lisa_smith_1832	17.0	'''Ut vero; Quaerat dolorum accusamus facilis 	 Nulla dolore'''	'''Dignissimos cupiditate; Animi neque 	 Libero necessitatibus iure ratione fuga quod'''
helen_king_6234	32.0	'''Note: Ratione atque neque	 then Facilis soluta'''	'''Note: Nemo fugit	 then Libero eum iste'''
dr_williams_1044	73.0	'''Ducimus itaque optio reiciendis	 Sunt eveniet necessitatibus Aspernatur fugiat ex laborum ut labore'''	'''A fuga enim consequuntur ad ullam; Tempore animi quam 	 Vero natus unde eum veritatis'''
anna_smith_4801	66.0	'''(Maiores) 	 Harum and Doloribus fugiat id consectetur'''	'''Possimus quia: Culpa in eos	 Perferendis impedit'''
brenda_marshall_2006	22.0	'''Odio: Mollitia nulla eius	 Sed explicabo inventore perspiciatis'''	'''Note: Magnam eligendi distinctio veritatis	 then Repellendus rem'''
hugh_bird_8689	87.0	'''Eaque ratione: Est voluptate	 Eos iusto'''	'''Consequatur tempora minus	 Nostrum sapiente Repellat aut quidem quis eligendi'''
dr_hill_8734	86.0	'''In	 Illum perspiciatis est Fugiat quis eveniet'''	'''Excepturi occaecati enim: Mollitia ullam	 Modi perferendis ipsam earum mollitia nemo'''
mr_lord_9019	95.0	'''Ipsum reiciendis ipsum ex esse	 Cupiditate sed maiores Neque'''	'''(Eligendi voluptatum aperiam culpa animi) 	 Ut and Dolorum saepe aspernatur aperiam'''
mr_grant_7657	49.0	'''Explicabo nulla doloremque culpa; Voluptate totam 	 Similique ut'''	'''Tempore molestiae quidem earum explicabo: Saepe deserunt maiores	 Consectetur inventore numquam'''
darren_pearson_0826	25.0	'''(Aut illo) 	 Placeat deleniti cupiditate and Officiis molestias similique'''	'''Laboriosam rerum: Omnis unde dolor id	 Ad'''
bethany_parry_9327	37.0	'''(Ullam inventore) 	 Neque and Cupiditate nostrum'''	'''Aut optio occaecati: Tempora	 Molestias temporibus quisquam'''
bruce_scott_9607	12.0	'''Note: Maxime	 then Doloremque quaerat id'''	'''Note: Libero eveniet eius culpa	 then Quos quaerat quae'''
jay_mills_3267	56.0	'''Quisquam iste: Soluta voluptates unde	 Ipsa quisquam'''	'''(Natus consequatur reiciendis) 	 Hic pariatur ipsum and Cupiditate'''
miss_lawrence_3031	99.0	'''Neque voluptate dicta illo: Cupiditate	 Atque'''	'''Nesciunt ipsa: Pariatur reprehenderit	 Quae est ducimus'''
tracy_miles_9864	7.0	'''Animi atque sed: Corrupti	 Est quos dolorem voluptatum'''	'''(Alias cum ex) 	 Nam occaecati iusto tempore and Cum porro qui'''
jean_jenkins_0081		'''(Eligendi minus voluptate optio) 	 Reprehenderit aperiam voluptas and Nihil'''	'''Tempore ad dolor: Asperiores dolores nesciunt	 Porro excepturi'''
marian_watkins_4509	8.0	'''Aperiam voluptatum sit illum veniam; Nesciunt eligendi necessitatibus 	 Vel nihil vel deleniti magni'''	'''Note: Corporis corporis quis	 then Vitae rerum'''
