username,total_count,price,review,message
sarah_collins_3430,89.0,19.1,'''(Et maxime) , Iusto quia repellendus and Rem ipsam enim tenetur ipsa voluptate''','''Note: Qui totam, then Aspernatur ad nam in'''
brandon_nelson_9912,78.0,46.1,'''Note: Velit commodi alias ipsam dolor, then Eum aliquid laudantium recusandae rerum''','''Note: Recusandae necessitatibus voluptatibus, then Totam'''
miss_ellis_5959,100.0,18.1,'''Tempore labore accusantium: Optio accusantium cum molestias, Quis illum dolore perspiciatis''','''Laborum eaque: Illo voluptates beatae ratione ex, Fuga dolor'''
graeme_white_9147,67.0,2.1,'''Provident minus distinctio; Tenetur , Reiciendis''','''Animi hic eius; Veniam consequuntur dolore libero , Quos'''
rachel_perry_1819,55.0,41.1,'''Quisquam magnam quisquam sapiente eligendi; Natus doloribus quis , Numquam explicabo dicta eos''','''Note: Autem, then Optio alias totam odit vero consequatur'''
miss_robinson_0356,80.0,40.1,'''Natus itaque; Ut optio unde , Libero doloribus nobis''','''Magnam sit, Occaecati id Ducimus harum maiores modi'''
emma_ward_4598,30.0,90.1,'''(Ratione quidem) , Quas iure and Dolorem ea asperiores illo''','''Debitis veniam eveniet dignissimos quasi, Rerum possimus velit praesentium accusamus Perferendis'''
dr_french_2012,56.0,37.1,'''Suscipit esse, Quidem commodi illum quas aut Voluptate asperiores necessitatibus fuga''','''(Voluptatum) , Vel and Ullam harum pariatur'''
miss_connor_8299,7.0,37.1,'''In; Eius sequi nesciunt aliquam , Velit quas autem officia dolores''','''Note: Totam qui dolores, then Non rerum'''
ms_parker_7364,65.0,42.1,'''Consectetur possimus corporis optio: Possimus ipsum asperiores, Qui''','''Odio; Laudantium et illum , Assumenda'''
alice_williams_4147,22.0,,'''Note: Eveniet quas autem, then Repellendus''','''Sint vero, Impedit dolores Numquam repellat voluptatum impedit'''
dr_shaw_6525,,21.1,'''Note: Fugit occaecati, then Eligendi beatae culpa''','''Aliquam voluptas ex commodi, Doloribus Asperiores nihil corrupti odio tempora'''
dr_smith_1903,27.0,66.1,'''Assumenda et ad; Saepe facilis , Quam minima tempore eos''','''Enim velit; Aut soluta rerum rerum , Rerum quis cupiditate tempora magni'''
carl_naylor_8348,21.0,2.1,'''Voluptates occaecati; Perspiciatis ea architecto eaque totam dolorem necessitatibus , Maxime''','''Suscipit unde necessitatibus adipisci hic; Voluptate , Ratione provident dicta'''
mitchell_webster_1875,67.0,47.1,'''Eveniet iste hic recusandae; Reiciendis placeat , Impedit debitis''','''Repellat vel ut; Eos unde , Quis perspiciatis culpa facere'''
cheryl_green_7391,2.0,49.1,'''Assumenda iste eos fuga assumenda; Perspiciatis numquam dignissimos , Non ducimus''','''Hic minus, Delectus laborum expedita Incidunt corporis saepe mollitia'''
carl_armstrong_3581,47.0,71.1,'''Note: Ducimus, then Temporibus doloribus''','''Note: Ratione nostrum fugiat, then Voluptate est'''
adam_lewis_4876,65.0,7.1,'''(Quaerat dolor non) , Impedit laudantium and Ipsum laboriosam modi velit similique''','''(Sit dolorum cupiditate) , Placeat reiciendis and Et sint'''
