username	rating	review	note
margaret_singh_4471	98.0	'''Note: Temporibus iusto ipsa natus ad	 then Soluta modi'''	'''Distinctio tenetur velit recusandae repellendus fugiat	 Expedita assumenda exercitationem molestiae cumque Explicabo'''
charlene_macdonald_8757	55.0	'''(Velit) 	 Vel quae and Esse aut inventore ut iste quae'''	'''Esse molestiae exercitationem facilis at assumenda; Illum quae molestias impedit et 	 Sunt quas incidunt'''
mandy_lloyd_9758	3.0	'''Mollitia iste quidem soluta	 Sapiente neque alias Perferendis ut vitae'''	'''Note: Doloribus qui eius	 then Quia porro quis impedit'''
jessica_green_7611	98.0	'''(Labore) 	 Ipsa provident and Soluta magni corporis omnis illum'''	'''Porro asperiores minus: Porro ratione	 Sapiente blanditiis amet sit fugiat itaque'''
jason_black_9915	34.0	'''Placeat optio tempora; Fuga debitis 	 Neque eligendi error est'''	'''Nostrum	 Delectus quia mollitia temporibus Labore provident deserunt temporibus molestiae quo magni'''
oliver_king_3574	25.0	'''Autem deleniti amet reprehenderit at; Illo dicta 	 In qui illum'''	'''(Nostrum esse) 	 Perspiciatis ea impedit earum and Possimus adipisci fugiat'''
zoe_manning_7055	2.0	'''Voluptatibus ab	 Quod Quo nulla sunt'''	'''Note: Natus labore	 then Illum beatae hic'''
marcus_hayes_0187	83.0	'''Voluptatum accusamus magnam quae	 Quibusdam dignissimos Fuga ratione'''	'''Dolorum unde	 Quo natus sed Aliquam perferendis veritatis quia ipsum'''
ms_williamson_0967	37.0	'''Note: Doloribus voluptates numquam assumenda	 then Expedita ipsa delectus id inventore'''	'''Note: Quae voluptas quo distinctio sequi	 then Labore deserunt'''
barry_davis_6834	22.0	'''Beatae numquam harum; Quis maiores eos fuga 	 Mollitia iste aperiam ipsum'''	'''Nostrum id voluptates velit; Provident harum illo est possimus 	 Rem nobis quibusdam architecto'''
anne_johnston_9210	64.0	'''Eum natus: Ipsam neque dolore sint	 Possimus dicta vitae atque'''	'''Non	 Dolorum ullam Rem laudantium distinctio'''
chloe_butler_7202	89.0	'''(Eaque autem aut) 	 Eius laboriosam qui consequuntur and Aperiam tempora necessitatibus ratione'''	'''Ut: Nemo	 Ab ducimus dolorum dolorum'''
marcus_smith_1763	54.0	'''(Rem cum) 	 Repudiandae veritatis and Autem consequatur dolorem velit minus'''	'''Note: Earum	 then Nisi dolorum'''
miss_smith_8646	46.0	'''Note: Et	 then Ut illo fuga'''	'''Placeat deserunt eveniet: Voluptatibus cumque repudiandae sed eligendi	 Unde'''
dr_frost_4213	48.0	'''Note: Non harum suscipit perspiciatis nostrum	 then Amet quisquam explicabo'''	'''Dolores aliquam aperiam; Commodi voluptatibus 	 Sapiente quisquam'''
kim_warren_4427	85.0	'''Note: Magni	 then Incidunt eos ut adipisci excepturi'''	'''Officiis id	 Earum aut Quam ab est quia'''
mrs_ahmed_3087	14.0	'''Impedit: Modi fuga dicta	 Ab sint architecto'''	'''(Veritatis ex fugiat) 	 Eaque voluptates placeat hic and Asperiores cupiditate nihil similique'''
nigel_day_3093	36.0	'''Assumenda: Repudiandae nulla eligendi totam debitis	 Veritatis nihil sequi'''	'''Molestias autem quas	 Illo molestias voluptas Fugiat quae aliquam amet nemo'''
jacob_thompson_1149	75.0	'''Mollitia maiores illum blanditiis; Odio velit voluptatibus nulla 	 Illo'''	'''Perferendis; Rem a 	 Architecto sequi debitis fugit'''
cheryl_frost_5678	75.0	'''(Autem tempora eveniet doloremque cum consectetur) 	 Cumque soluta reiciendis and Corporis sed minus quae nihil occaecati'''	'''(Amet et) 	 Delectus repellendus and Quam'''
