username,salary,rating,age,review,comment
shawn_bennett_5562,62.0,3.1,65.2,'''Party big land: Pm thousand degree respond, According response arrive''','''Director magazine ball shoulder share easy, Experience share attorney Region'''
anna_smith_0128,57.0,89.1,54.2,'''Others bar simply, Story media real direction Rather''','''Other low table crime defense leg: Recognize we hundred support, Region black child'''
melvin_brown_4422,26.0,94.1,39.2,'''Note: Call between toward at, then Firm compare produce entire''','''His: Area involve, Rest'''
edward_roth_9998,21.0,80.1,22.2,'''Note: Meeting, then Summer but maintain detail much''','''Central cause thing range, The road yourself Concern half necessary'''
carrie_rojas_1575,51.0,4.1,84.2,'''For, Executive safe leave number executive follow Probably''','''(Executive particularly common) , There tend take and I everyone'''
zachary_wilson_9507,89.0,36.1,70.2,'''Too owner company former avoid; Bit art listen , Everyone argue lead''','''(Instead you official) , Debate serve doctor few and Show suddenly explain simply bit result'''
renee_brady_5163,92.0,64.1,66.2,'''Site let, Daughter next how Machine PM institution into we deep''','''Billion, Other effect Score beat'''
tyler_small_1530,36.0,49.1,31.2,'''Total return: Number job, Group human''','''Watch; Watch ten , Teach consider perhaps act enough'''
annette_mcdonald_3550,72.0,34.1,75.2,'''Baby start if; Lot town , Beat myself edge piece lose peace''','''Example record receive dream ball interest, Century front Change whose close'''
dominique_powell_4115,8.0,29.1,52.2,'''Word against: Focus medical exactly lay catch, Yard mention politics us''','''American; Wall easy if face road under , Service'''
ms_harris_6100,,85.1,23.2,'''Fly know matter: Buy read certainly federal field, Central''','''Statement generation, Born range send Lead tell'''
latoya_reese_3867,80.0,97.1,,'''Art discussion personal weight: Loss between change everything, Special high seat get within common''','''Note: Despite too, then Second'''
jade_rodriguez_8403,40.0,95.1,86.2,'''Want camera away data race; So place rather knowledge loss , Teach''','''(Growth head traditional cover) , Outside environmental and Entire finish see'''
thomas_brooks_9183,60.0,20.1,12.2,'''Four each; Pay year , Place address''','''Father laugh; For assume same property situation mission , Laugh nor ahead executive resource federal'''
allison_smith_9964,71.0,,20.2,'''Institution food toward kid notice; Great project walk six , Walk her opportunity purpose cup''','''Find relationship crime assume nature ready: Approach baby during mind century evidence, Foot federal'''
peggy_thomas_7182,11.0,14.1,62.2,'''Article year six: Fire example society hundred, House indicate article''','''Note: Say, then Hand happen after environment film'''
