username,total_count,score,salary,note,description
dr_richardson_4492,18.0,81.1,41.2,'''(Alias eum modi quas) , Possimus quae doloremque optio and Esse tempora quos dolorem eligendi''','''Nisi amet quam, A at Aperiam ratione odit'''
katherine_bates_0294,67.0,35.1,73.2,'''Note: Ea quaerat rem, then Est eveniet impedit natus earum voluptates''','''Odit delectus: Reiciendis consequatur aperiam quis, Ea'''
tracy_haynes_0603,15.0,43.1,2.2,'''(Temporibus quasi fugiat minus assumenda) , Est exercitationem officia and Animi accusantium fugit eaque quaerat''','''Occaecati sunt fugiat tempore quas suscipit, Alias Eligendi perferendis'''
ross_lawrence_0775,50.0,62.1,78.2,'''Note: Beatae impedit laudantium rem, then Soluta ipsam''','''Assumenda deserunt laborum numquam, Consequuntur earum Hic facilis vitae consectetur'''
jamie_coleman_6027,82.0,96.1,94.2,'''Hic quod; Aliquam accusantium accusamus odio tempora , Suscipit nisi veritatis''','''Odit; Quidem consequuntur eveniet aliquam assumenda eos , Atque quas enim'''
stewart_bevan_0472,31.0,94.1,24.2,'''Quia iusto eius voluptate architecto, Voluptate consequuntur expedita dolor saepe natus Nisi accusantium quia dolor''','''Expedita repudiandae dolorem: Neque officia nobis nihil, Tenetur id dolore'''
grace_harris_3301,59.0,68.1,60.2,'''Note: Explicabo quae illum temporibus nesciunt, then Ut''','''(Deleniti hic) , Iure quaerat harum and Perspiciatis voluptates labore'''
diane_ball_5731,67.0,4.1,14.2,'''Dicta nihil voluptatibus; Sit ea natus iusto alias , Iure totam neque minus temporibus''','''Note: Enim, then Illum odio'''
lesley_mellor_9306,62.0,84.1,46.2,'''Optio eaque: Sunt blanditiis, Minus illo quasi molestiae''','''Reprehenderit assumenda: Dicta distinctio, Neque id'''
hollie_hardy_8264,46.0,61.1,70.2,'''Note: Amet asperiores, then Ratione similique''','''Quidem necessitatibus, Illum animi vero dignissimos Expedita quis'''
