username	rating	note	comment
lee_hudson_3585	98.0	'''Mollitia at eveniet sapiente dolor	 Voluptates Aliquam'''	'''Laudantium asperiores perferendis illum: Inventore ratione	 Illo tempore nemo'''
leon_edwards_5889	22.0	'''Quae dicta illo: Deserunt facere eos	 Quasi quibusdam'''	'''Molestiae dolores itaque exercitationem esse: Totam ab quos nemo	 Veniam ut blanditiis dignissimos'''
naomi_gray_4025	24.0	'''Pariatur corporis suscipit: Molestiae reiciendis cupiditate alias voluptates	 Quo'''	'''Laborum quaerat; Consectetur quo 	 Laboriosam labore voluptates'''
mr_walker_4427	2.0	'''(Totam amet nobis) 	 Perferendis nam and Atque consequatur ipsam cupiditate'''	'''(Non quam) 	 Assumenda dolore and Illo odio explicabo culpa'''
margaret_turner_1301	79.0	'''Note: Totam officia repudiandae nulla	 then Nesciunt temporibus perferendis'''	'''Minima iste	 Optio asperiores est Harum occaecati dolor'''
mr_hall_2180	39.0	'''Natus cum ducimus quo; Aperiam dicta 	 Qui odio'''	'''(Velit quae tempora repudiandae) 	 Laboriosam quo cum and Perspiciatis architecto'''
mr_potter_9480	63.0	'''Exercitationem quae quo adipisci corporis nemo	 Tempora accusantium blanditiis eius officia Accusantium culpa in'''	'''Note: Laboriosam	 then Exercitationem voluptate quos'''
henry_wilson_0194	95.0	'''Note: At explicabo	 then Cumque laudantium'''	'''(Cum hic) 	 Eius and Quis perferendis architecto'''
hayley_wilkinson_3919	98.0	'''Ut: Similique	 Eum eum laborum'''	'''(Voluptatem id amet) 	 Officia laboriosam ipsum and Corporis pariatur alias'''
dr_harris_7050	74.0	'''Omnis; Delectus alias repudiandae cupiditate 	 Doloribus nesciunt magni nesciunt'''	'''Note: Magnam	 then Ullam dicta optio quo repudiandae'''
mohammed_bates_1741	27.0	'''Note: Dolorum suscipit	 then Nesciunt reprehenderit nesciunt id'''	'''Aut quidem: Aut tempora dolorem	 Quisquam recusandae'''
tony_saunders_2177	34.0	'''Officiis: Ea eaque quae culpa perspiciatis ut consectetur	 Sapiente repellat'''	'''Est ipsum; Temporibus 	 Commodi'''
mrs_welch_6935	16.0	'''Ullam officia: Quibusdam rerum laudantium cupiditate	 Ratione deleniti'''	'''Ipsam molestiae vitae velit vitae cumque: Quibusdam et nihil	 Consequatur'''
dr_carter_5208	17.0	'''Quam cupiditate sint dolore in tenetur	 Consequuntur nesciunt Vel omnis'''	'''Unde libero facilis: Quibusdam dolores molestiae esse sint	 Enim voluptate magnam fuga facilis doloribus'''
connor_green_9385	43.0	'''Voluptatibus quas omnis cupiditate quae voluptate: Quasi beatae	 Placeat iusto rerum libero et'''	'''Voluptatum unde	 Autem accusantium facere occaecati dolores Optio accusamus rem'''
joan_jarvis_6000	10.0	'''Quo praesentium	 Similique nesciunt Eius incidunt repellendus minus'''	'''Note: Est harum	 then Itaque corporis'''
mathew_smith_1684	55.0	'''Amet: Voluptatum	 Quaerat cupiditate'''	'''Note: Praesentium animi occaecati	 then Est libero itaque'''
megan_hayes_1922		'''Sunt deleniti: Porro aut est	 Fugit officia nam libero asperiores consectetur'''	'''Omnis voluptatem tempora	 Cupiditate quod ipsum ratione laboriosam consequuntur Atque sapiente'''
dr_walsh_9667	39.0	'''Numquam consectetur: Assumenda dignissimos sed possimus	 Inventore tempore ducimus'''	'''Quia tenetur: Corporis expedita esse voluptas	 At voluptatibus'''
marcus_birch_7494	12.0	'''Ratione aliquam tempora aliquam aperiam; Perferendis facere 	 Dolores dignissimos iure'''	'''Vero impedit; Eum in exercitationem 	 Vitae dolore iste adipisci'''
scott_johnson_1847	68.0	'''Magnam facilis	 Quod nisi Et beatae laboriosam'''	'''Asperiores eius: Quis ipsa reiciendis	 Corrupti at'''
