# This is a comment line to skip
username,price,description,comment
ms_lee_4182,63.0,'''(Eos explicabo) , Id pariatur culpa molestias hic and Error ipsum tempore''','''Dolor quidem eos architecto excepturi, Saepe cum quae Commodi veritatis ratione harum enim nihil'''
frank_cross_9266,12.0,'''Natus ab: Cupiditate illum, Libero commodi voluptatum excepturi qui''','''Ipsam ipsa est: Ea sed ratione voluptatum, Et repellendus molestias'''
robin_brown_1554,73.0,'''Sequi amet nemo: Vero itaque unde rerum possimus, Dolorum eveniet veniam''','''Note: Ipsam ipsa, then Dignissimos molestiae delectus'''
mr_baldwin_0847,47.0,'''Qui reiciendis, Assumenda odio recusandae Dignissimos''','''Quod repellat debitis: Minima sit iusto voluptate, Non recusandae sed eveniet sequi expedita'''
hugh_mann_3701,18.0,'''Accusantium sed: Sunt quia quidem facere et neque, Blanditiis illo nulla doloribus voluptatem deleniti''','''Atque reprehenderit natus, Ex deserunt enim Quis quod'''
pauline_hopkins_0844,8.0,'''Note: Nam sequi ab nobis fugit quis, then Rerum ipsum adipisci aut''','''Quaerat dolor: Dignissimos magni, Corrupti hic'''
holly_jones_0494,8.0,'''Note: Recusandae, then Facere harum''','''Deserunt dolorum, Suscipit quasi Nulla nobis quod cumque maiores'''
marilyn_hudson_8439,53.0,'''Possimus; A perspiciatis , Fugit molestiae illum aut''','''Pariatur earum debitis pariatur adipisci, Molestias nihil Laudantium sunt'''
alex_powell_2884,6.0,'''Voluptatum: Accusamus, Optio dolorem at culpa maiores''','''Modi quidem explicabo, Amet Iure'''
aaron_gregory_6083,98.0,'''Non, Molestias explicabo Autem rerum sed''','''Quo molestias maiores; Vitae quod , Repudiandae recusandae quisquam assumenda qui'''
mr_dunn_0676,72.0,'''Note: Distinctio, then Eligendi consectetur voluptatum ab''','''Quae, Error magni Rem repellat aut enim'''
lindsey_webster_5586,22.0,'''Esse sapiente quibusdam: Officia perspiciatis tenetur recusandae, Quam cupiditate''','''(Reiciendis maxime impedit) , Nesciunt nam hic modi and Saepe quam deserunt est debitis'''
nigel_talbot_7478,2.0,'''Eligendi harum similique, Suscipit Consequatur error''','''Pariatur, Autem quae Dolore provident saepe'''
miss_dawson_7092,61.0,'''(Eaque quia error) , Cumque doloremque expedita voluptates and Fugiat cumque quasi''','''(Magnam repudiandae cupiditate odit laudantium) , Reiciendis ullam voluptate ea aspernatur and Reprehenderit culpa exercitationem reprehenderit pariatur'''
mohamed_ryan_0891,80.0,'''Velit reprehenderit quis architecto fugit; Consequuntur harum ab , Voluptates quae impedit''','''Note: Minus harum accusamus earum, then Animi distinctio maxime'''
leon_martin_0184,28.0,'''Itaque in itaque architecto, Ullam tempora expedita perspiciatis Maxime consequatur''','''(Error officiis) , Tempore culpa and Asperiores quia asperiores facere'''
eileen_singh_7032,60.0,'''Cumque laudantium eligendi in, A molestiae recusandae earum Numquam vel autem''','''In eaque: Minus, Ipsa itaque'''
kim_harris_9196,96.0,'''Fugiat: Dicta possimus quod, Porro accusamus quas''','''Delectus itaque cum aspernatur: Voluptate corporis, Iure maxime'''
mr_anderson_5205,5.0,'''Ipsum ex; Dolore , Iure''','''(Fuga nihil vel) , Repudiandae and Eos sequi quae eaque'''
alex_jarvis_3655,100.0,'''Rem autem: Sunt quasi accusamus repudiandae, Soluta magni''','''Eos totam; Facilis eaque sunt consectetur , Quam tempore tempora eaque optio'''
nathan_roberts_2025,68.0,'''Eveniet vitae commodi fuga praesentium amet; Maxime at inventore delectus nobis , A cum asperiores''','''Odit tempora: Natus illo eum quidem maxime reprehenderit, Fugiat aspernatur quaerat alias'''
patrick_turner_0044,7.0,'''Dolor odio sapiente quae: Occaecati magnam delectus, Quidem adipisci quibusdam porro''','''(Voluptatem aut) , Cum and Laborum laboriosam'''
carole_francis_2909,8.0,'''Note: Blanditiis, then Laborum nisi''','''Neque dicta, Natus unde mollitia Praesentium itaque non numquam similique'''
damien_lawson_4293,85.0,'''Note: Provident suscipit totam dolorem, then Eius''','''Recusandae, Provident quod nisi unde Voluptate necessitatibus corporis ullam odit soluta'''
mr_booth_2964,25.0,'''Vitae tempora ad officia ab: Maiores, Dolores sint''','''(Neque) , Dolore ipsum ut and Eaque nemo'''
miss_dickinson_8339,9.0,'''Est sequi inventore, Optio reiciendis Necessitatibus''','''Quisquam culpa ab, Fuga nesciunt possimus Eaque non unde'''
dr_heath_7294,99.0,'''Nostrum vitae, Dolor inventore non Harum officia error''','''Vel culpa sunt debitis nihil at; Magnam harum quod , Quas dolorem dolores laudantium consequuntur'''
john_davis_9624,78.0,'''Note: Incidunt rerum facilis, then Sapiente nemo saepe tempore aliquid''','''Sint inventore; Error at iusto reprehenderit , Atque magni fuga quia perspiciatis temporibus'''
bryan_hargreaves_0888,99.0,'''(Officiis velit impedit) , Et excepturi and Dignissimos voluptatum molestias exercitationem tempora''','''Mollitia nemo optio quis; Non harum suscipit , Sint dolores nemo'''
mr_ellis_2861,70.0,'''Culpa inventore; Officiis dolore ipsam , Voluptate dolore doloribus''','''Maiores aliquam; Enim incidunt , Accusantium'''
james_fitzgerald_0406,,'''Sed: Consequatur incidunt beatae, Soluta eos voluptate mollitia nam''','''Note: Sapiente porro adipisci recusandae, then Suscipit laboriosam esse suscipit earum'''
lee_king_1360,39.0,'''Note: Consequatur vero ea, then Asperiores''','''Mollitia nostrum: Cum dolore consequuntur beatae veritatis, Deserunt autem corrupti pariatur'''
shannon_chapman_4166,77.0,'''Quae ipsa, Dolorum Consequuntur explicabo dignissimos incidunt ipsum''','''Libero aliquam impedit; Omnis dolore at aliquid , Ad ipsam quod architecto illo'''
